Timestamp,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z
1626851661323,-0.6622719339917393,0.0062362462272965965,-1.490430321579314,0.41656189484074874,0.21192523198655328,-0.3544243825936029
1626851661363,-0.6688349030149231,0.01701519505484924,-1.4856374114497661,0.41968782643299263,0.21219432164158503,-0.3541439317554199
1626851661403,-0.6788466510054182,0.0008747429800869802,-1.4930621553026675,0.41350069958355884,0.21526762661260015,-0.355202384135183
1626851661443,-0.6664298707985619,0.007140169227791646,-1.4944724179005318,0.4151892682187659,0.21307790580660468,-0.3545573587125774
1626851661484,-0.6566150809008531,0.0064528755999275905,-1.4966815647156662,0.41435893220216014,0.21161890803977126,-0.3547970625285807
1626851661523,-0.6573356291121247,0.0027195258703980644,-1.5003773004523195,0.41360106404620245,0.2121033463980227,-0.3548439017598821
1626851661563,-0.6543755072485764,0.001544231395403314,-1.498450461437075,0.4131733933443126,0.21191673967768807,-0.3550628232009816
1626851661603,-0.6644851925994913,-0.011257334829152412,-1.5015189643806006,0.4091722305155058,0.21411038330185259,-0.3558315786460217
1626851661643,-0.6512744021035769,0.005520228674074743,-1.5030180935501598,0.4140073231264938,0.21089843149466483,-0.35462908760534423
1626851661683,-0.6570214287885309,-0.0009956546504331434,-1.496552784862167,0.41332252646596085,0.21159705475474042,-0.35485901271686776
1626851661723,-0.6698380304541457,0.011376073318222532,-1.503155433329436,0.41701023266875936,0.21290343302707343,-0.3547169184573034
1626851661763,-0.6640440055041436,0.00027490960161046494,-1.4974379491253853,0.41462382051418556,0.21258131717013812,-0.3551209924615856
1626851661804,-0.6634627537106067,-0.0002609304793164883,-1.4972357116265924,0.41416065397293567,0.2128469934979905,-0.3551435182240508
1626851661844,-0.6568053351783597,0.0034032873716274654,-1.4891181802761637,0.4156713433944067,0.21162617140646275,-0.35479766070731583
1626851661884,-0.6556643923454896,0.007252208674477406,-1.483790615907239,0.4170179521593788,0.2107369740972919,-0.3545131709825619
1626851661924,-0.6642428092452316,0.012819200087686089,-1.4863079845119946,0.4192977928383881,0.2119577116154446,-0.354054145234084
1626851661964,-0.6668577107757893,0.0019859999088533953,-1.481783089664451,0.4166345501791264,0.21307014813797828,-0.35459411828358706
1626851662004,-0.6852733806372441,0.013426695429398169,-1.4931212683245416,0.4183046121502349,0.21578614530726756,-0.354545547390002
1626851662044,-0.6803766803969941,0.013688406309306391,-1.491896494900182,0.41843858057049843,0.2146548666618801,-0.3545050591037408
1626851662084,-0.6631683334616354,0.007612363292635341,-1.484956430016754,0.4171152646426677,0.21191972662211153,-0.35409796867677207
1626851662120,-0.6661191436665311,0.0052478935865024464,-1.4843372495456164,0.4158222448775046,0.21314299185428967,-0.35441427179388413
1626851662161,-0.6609212358722142,0.007833165528654021,-1.4852768969271803,0.4152034682252646,0.2125167469454465,-0.3537282284666274
1626851662201,-0.680370781844445,0.004946251735509155,-1.4901480488085324,0.4128389617072014,0.21582544158095432,-0.3542666408499563
1626851662241,-0.6753809884575027,0.004590452114726532,-1.4849492644982214,0.41406784450276835,0.21482655575483356,-0.354409140998251
1626851662281,-0.6697937276290749,0.009454612315482197,-1.4781759425815135,0.41721293642789753,0.21265227421942953,-0.35367319866441055
1626851662321,-0.676997323960468,0.0032421196115579123,-1.487429932114297,0.4140439424602942,0.21451294920484013,-0.3544179664146795
1626851662361,-0.6668477473582385,0.00776941052371931,-1.4746539846336382,0.41662964761821997,0.21231197003928642,-0.3540718662336319
1626851662401,-0.6719167783752505,0.004055475469397198,-1.4967034972952382,0.4141883521330045,0.21382456718686613,-0.3548014275522419
1626851662441,-0.6613502308160844,0.004826348359605993,-1.4919215969875983,0.4152100621563448,0.21208043535311022,-0.3540603916293468
1626851662481,-0.6464343849963528,-0.0145140486304991,-1.4889049209786445,0.41189987644840004,0.21029055299484098,-0.3544761356958316
1626851662522,-0.6617036450709443,0.005718874895706955,-1.4963736423101919,0.4156661948000309,0.2119280220428672,-0.35364774397833293
1626851662562,-0.6808460866481699,0.007116150261885906,-1.494414796355003,0.4135247860746346,0.21535148413176322,-0.35470260177992385
1626851662602,-0.6763637257325952,0.007843693235470538,-1.5010484490241371,0.41512699023134003,0.21455687566458378,-0.35491424733663557
1626851662642,-0.6461554962382897,-0.005482768217680288,-1.494141426767445,0.4146570138919392,0.20935091704121364,-0.3548276193561678
1626851662682,-0.6530247480209972,-0.01039238414023777,-1.499886086610352,0.41179544081775654,0.21105797591337225,-0.35510909216455006
1626851662722,-0.6707900554798628,0.012672809675435935,-1.5061927308384508,0.4177237030513309,0.2126469903189687,-0.3545061800666128
1626851662762,-0.6541901176801715,0.0026938349023097525,-1.4896738438572927,0.4151960594176108,0.2107276234682468,-0.3547003085414219
1626851662802,-0.646188722195295,-0.0019520413477560673,-1.499716922179358,0.41398566775929546,0.20963940205858947,-0.3543282508883868
1626851662842,-0.6621860848818427,-0.003709416495808699,-1.4919992784241984,0.4133112013557403,0.2120764287709978,-0.35458238180615237
1626851662883,-0.6759400862610248,0.015314105167040652,-1.490020503888347,0.4185659867273664,0.21358006726390985,-0.3540028499130735
1626851662923,-0.6752340747143584,0.0005842527354710309,-1.4853847156647002,0.41522947334509647,0.21382356036393615,-0.35459251263878977
1626851662963,-0.6503542896663241,0.003857954960362363,-1.4850694856474655,0.41594861267138766,0.20978448955324097,-0.3540332594159662
1626851663003,-0.6819625894888964,0.006293467451908056,-1.489105355967032,0.4134499569849524,0.21552400498201266,-0.35456445517485513
1626851663043,-0.6669372048575571,0.011954769087075117,-1.4891907729380536,0.41549469276313894,0.21250007122278877,-0.3535870803882259
1626851663083,-0.6568523904727891,-0.002243806088477515,-1.4861175955922588,0.4138066285400747,0.21103615997551406,-0.35408154110614637
1626851663123,-0.6767296959963474,0.0026351149565291628,-1.4820775782562086,0.41430347089732167,0.21420317996201085,-0.35382251877788057
1626851663163,-0.673275761072872,0.012766855044924872,-1.4771589138389813,0.4164914642422849,0.21330117843159524,-0.3536336101098552
1626851663203,-0.6675177794471447,0.00482902578663107,-1.4854866880818884,0.4153361270623451,0.21274506155861597,-0.3541974302597923
1626851663244,-0.6653870030955109,0.0003982290083769833,-1.4882681903636588,0.41395751299585276,0.21288862217855675,-0.3542014761609091
1626851663284,-0.6768960050183604,0.006718715359164716,-1.4858846613654444,0.41636863345014746,0.21394063126112361,-0.35426642489914045
1626851663324,-0.6807466029389035,0.013892858372419475,-1.4906780277843907,0.41827130473789315,0.2146922445660054,-0.35463612909023184
1626851663364,-0.6589162257149949,-0.0020599591251782953,-1.479529311485602,0.41459463210072495,0.21181672550685385,-0.3542090144172921
1626851663404,-0.6510736777413704,0.006735656347036256,-1.5013262278108108,0.4164346838027093,0.20990185769395572,-0.35356615976640454
1626851663444,-0.6614456693002636,-0.003389942110288565,-1.4947560323933613,0.4129657423583675,0.21208095375179273,-0.35432101211465
1626851663484,-0.6432415415056651,-8.90353198080623e-05,-1.503135238521072,0.41552566902399446,0.20837375241573053,-0.35390352169061845
1626851663524,-0.6494613001824989,-0.007789308025247024,-1.5020833683125343,0.413276204827922,0.20977334121717622,-0.3540461729741508
1626851663564,-0.6564636406301702,-0.008017131415781139,-1.501425596191331,0.4126783878257281,0.21062043611062595,-0.35425582199025774
1626851663605,-0.6486242025283948,0.010798953153824172,-1.5052830824123822,0.418567240292146,0.20887961707753275,-0.3532368909146201
1626851663645,-0.6483998413034232,-0.010339074044892996,-1.4913689687708809,0.4123999758743693,0.21031402656255027,-0.35402089450165974
1626851663685,-0.6494264455888661,-0.0006874899508528283,-1.4908435141070076,0.4156475870267109,0.2098379336482996,-0.35369135830959936
1626851663725,-0.6732090401732389,0.005772105090249258,-1.494916046659108,0.4153831711644282,0.2141286483357237,-0.3540961929198614
1626851663765,-0.6827621364575155,0.014237597872662953,-1.5000401428596126,0.4174278888055926,0.21521026572596247,-0.35365227069520444
1626851663805,-0.6564445896970896,0.004235345844479821,-1.485601008519547,0.4164498159695097,0.2110244663860152,-0.3539978985712922
1626851663845,-0.6332484639964183,-0.020402315110779883,-1.4942712501922666,0.41140868238353917,0.20787591205024103,-0.3548560878285411
1626851663885,-0.654755180477351,0.00969071365781863,-1.488392929970558,0.41849921689630043,0.21018516046523736,-0.35421633598559676
1626851663925,-0.6672747020591904,0.01324101534154163,-1.4857725282581737,0.41793078673481254,0.21234441957053674,-0.3544216341062054
1626851663966,-0.6662575475548828,0.0021162381354757386,-1.4850805681171484,0.4153562082465334,0.21221154235577072,-0.3542731691507714
1626851664006,-0.6591171728955727,-0.0004823274599986353,-1.4779581320697317,0.4152125318435182,0.2113437242249987,-0.3539199925417293
1626851664046,-0.6655012349595225,-0.0012444277995489659,-1.47887870472131,0.41509428979251567,0.21243573690769113,-0.354163425048924
1626851664086,-0.6751027865946932,0.025321245690080412,-1.4874544451003657,0.4209817435193945,0.21310483236024638,-0.35343757428382544
1626851664125,-0.6735347563796273,0.010103433695926027,-1.4745228060867637,0.41707500105447,0.21364501005302983,-0.3538902842631409
1626851664161,-0.6591861376288773,0.011913742300377802,-1.4846163421528982,0.4185682199077752,0.21131478072706256,-0.35347497805451067
1626851664201,-0.6703897201904542,0.0006781880068481782,-1.486759500515518,0.4148180031911293,0.2136529685552862,-0.35415184536847777
1626851664241,-0.6539367789206796,0.007472807966618316,-1.4852225610937124,0.4173288599402816,0.2103113758133841,-0.35362629710802274
1626851664281,-0.6573196978155899,0.0069372305135954855,-1.4881487180549422,0.4179244910910792,0.21050804483715171,-0.35326593830974284
1626851664322,-0.6586105227329727,-0.000520584936994545,-1.4863877598024637,0.4149265865806247,0.2116291793490965,-0.3539123665482879
1626851664362,-0.6791014609234566,0.015702546708027534,-1.480775485038064,0.418765082208664,0.2145266450246467,-0.35362559840852437
1626851664402,-0.6800507959357571,0.00011295592455469439,-1.4935495219503738,0.4126661344083221,0.21584953679580568,-0.35454589334077596
1626851664442,-0.6571496790789579,0.005328893871892314,-1.493434154130835,0.4154183051471662,0.2115727257831934,-0.35399308444332606
1626851664482,-0.6494820264456992,-0.001166468893789412,-1.4869044899145456,0.4137414043489241,0.21058095339252658,-0.35385044659551856
1626851664522,-0.6478586512488589,0.0017474791082999063,-1.4955001577416798,0.41474159654986004,0.20949080730335032,-0.35370988587216495
1626851664562,-0.6689943699429002,-0.00039373447796534257,-1.4986198318203727,0.41352602274902844,0.2135397804006897,-0.354156970980506
1626851664602,-0.6614604393255664,0.002627239121684612,-1.5009023937572186,0.4146849717732379,0.21249175856841213,-0.35415180643202215
1626851664642,-0.6671072250424597,-0.004807977887445203,-1.4925715234639774,0.41295666399667885,0.2131821739109353,-0.3543840149884019
